trial,T1,T2,error_1q,error_2q,p_phys,S_in,S_out,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count,log_p_phys
905,127.06170018989609,33.93882508765171,0.001169216919305644,0.04382951689195407,0.04382951689195407,0.0,0.23488657470786645,0.23488657470786645,0.122,-2.1037342342488805,3.8,5,8,-3.1274477869266972
906,70.6782343866819,32.86665924349415,0.00010320161473036782,0.04366278267215037,0.04366278267215037,0.0,0.2342683802216154,0.2342683802216154,0.153,-1.8773173575897015,3.8,5,8,-3.131259194844369
907,150.0236165894371,59.65263907028496,0.003776302243300327,0.008450379803800099,0.008450379803800099,0.0,0.06749712389431406,0.06749712389431406,0.027,-3.611918412977808,3.8,5,8,-4.773543891427871
908,94.38615697392869,39.86414554426977,0.0005595049786593808,0.02482039377553128,0.024820393775531285,0.0,0.1560479885806696,0.1560479885806696,0.08,-2.5257286443082556,3.8,5,8,-3.6960896340804688
909,179.1886552459731,26.427616837793114,0.00152815847611959,0.011169505874079472,0.011169505874079472,0.0,0.0843627210005943,0.0843627210005943,0.037,-3.2968373663379125,3.8,5,8,-4.494567903756905
910,69.55823869620947,63.336798456571465,0.0023935383657480215,0.023848671234051124,0.023848671234051124,0.0,0.1514711143376084,0.1514711143376084,0.079,-2.5383074265151158,3.8,5,8,-3.736026776656815
911,143.51000151922565,30.9708827236109,0.0024876002350902485,0.02206927549193193,0.02206927549193193,0.0,0.14291596790532746,0.14291596790532746,0.069,-2.6736487743848776,3.8,5,8,-3.8135688869853683
912,114.3789352801944,99.93870344503294,0.0038702995810020306,0.020495419447853935,0.020495419447853935,0.0,0.13514981912845553,0.13514981912845553,0.072,-2.631089159966082,3.8,5,8,-3.8875538593726615
913,157.47317642096024,31.675004438209307,0.0002492720629139046,0.011017970250749382,0.011017970250749382,0.0,0.08345346519559024,0.08345346519559024,0.039,-3.2441936328524905,3.8,5,8,-4.508227679994308
914,80.15270487360796,45.31925147207966,0.003114132788651879,0.04561968014350667,0.04561968014350667,0.0,0.24145523994598672,0.24145523994598672,0.137,-1.987774353154012,3.8,5,8,-3.087416073472117
915,101.3754289617928,50.08849917631871,0.0003461907481326124,0.0027106660801549665,0.0027106660801549665,0.0,0.026380846244735013,0.026380846244735013,0.009,-4.710530701645918,3.8,5,8,-5.910560888255923
916,107.34983128705575,45.893356387512796,0.004211983935403464,0.008873299650880413,0.008873299650880413,0.0,0.0702023292985914,0.0702023292985914,0.043,-3.146555163288575,3.8,5,8,-4.724708550609297
917,51.761212731139196,34.66292383301305,0.0012636449280860617,0.003431104293603035,0.003431104293603035,0.0,0.032160338342445235,0.032160338342445235,0.012,-4.422848629194137,3.8,5,8,-5.674873118131782
918,136.52797307230105,29.182714693661282,0.003080765550038081,0.014771437758177568,0.014771437758177568,0.0,0.10508376388923178,0.10508376388923178,0.047,-3.0576076772720784,3.8,5,8,-4.2150598440364
919,63.59530212838037,35.638840415031645,0.004027084303492473,0.020212585268324063,0.020212585268324063,0.0,0.1337332911364022,0.1337332911364022,0.068,-2.6882475738060303,3.8,5,8,-3.9014498354941645
920,141.57232774464453,29.75022724704743,0.0038865799563588873,0.012609732920425783,0.012609732920425783,0.0,0.09284495783378705,0.09284495783378705,0.046,-3.079113882493042,3.8,5,8,-4.373286309211703
921,127.87961092093522,54.773998639354716,0.004652809114337268,0.01997880338079039,0.01997880338079039,0.0,0.1325574746433055,0.1325574746433055,0.075,-2.5902671654458267,3.8,5,8,-3.9130833984065903
922,54.803136823021624,25.37870462117993,0.00415160694876649,0.026712046245410178,0.026712046245410178,0.0,0.16477635674951552,0.16477635674951552,0.1,-2.3025850929940455,3.8,5,8,-3.622640645082542
923,146.45811204694692,34.60017404544881,0.0017909103530148454,0.002475089738354628,0.002475089738354628,0.0,0.02443033050648557,0.02443033050648557,0.012,-4.422848629194137,3.8,5,8,-6.001478625697724
924,189.60337555930877,63.101045471755135,0.0046727049300206,0.014009323964024545,0.014009323964024545,0.0,0.10083188810301463,0.10083188810301463,0.047,-3.0576076772720784,3.8,5,8,-4.268032173614423
925,116.70992253680032,64.0379902516514,0.0016559935312621833,0.042557352515765874,0.042557352515765874,0.0,0.2301416413968913,0.2301416413968913,0.146,-1.9241486572738007,3.8,5,8,-3.156902641810171
926,185.87373526182589,85.2463657655031,0.0037214281821029253,0.01459576930652275,0.014595769306522751,0.0,0.10410950944394684,0.10410950944394684,0.056,-2.8824035882469876,3.8,5,8,-4.227023565786146
927,73.87878699411519,71.00319067055622,0.00015039403008489094,0.03608644868886508,0.03608644868886508,0.0,0.20494223787251728,0.20494223787251728,0.114,-2.1715568305876416,3.8,5,8,-3.321837866696894
928,133.098316660339,59.27021031495932,0.004951533345825643,0.016282092352422537,0.016282092352422537,0.0,0.11332489271005347,0.11332489271005347,0.052,-2.9565115604007097,3.8,5,8,-4.117689403790023
929,80.10386324165313,27.406951213394247,0.0022697108690643134,0.013791377785507555,0.013791377785507555,0.0,0.09960369151158306,0.09960369151158306,0.045,-3.101092789211817,3.8,5,8,-4.2837116802383095
930,80.483971624161,66.33000316503933,0.0046838741162847294,0.010100920528254096,0.010100920528254096,0.0,0.07787771043725204,0.07787771043725204,0.027,-3.611918412977808,3.8,5,8,-4.595128717876753
931,83.79975104896167,76.86916590018865,0.0004028614573771909,0.0055256658774575475,0.0055256658774575475,0.0,0.04776103301358031,0.04776103301358031,0.018,-4.017383521085972,3.8,5,8,-5.198351518033574
932,62.65849306277995,43.1970113590972,0.0008373141279293876,0.04843574269108594,0.04843574269108594,0.0,0.25154230476130074,0.25154230476130074,0.178,-1.725971728690052,3.8,5,8,-3.0275172524526712
933,92.87930323611064,48.28304864666772,0.0013086272174464917,0.024077052369301945,0.024077052369301948,0.0,0.1525526812014745,0.1525526812014745,0.082,-2.501036031717884,3.8,5,8,-3.7264960759469314
934,125.16465892997255,70.82616212831633,0.0037939536052785734,0.02931666452201033,0.02931666452201033,0.0,0.1764269596885079,0.1764269596885079,0.094,-2.364460496712133,3.8,5,8,-3.5295991696215316
935,175.16560871169605,77.6369686848034,0.003809535762023264,0.0037246705623425708,0.0037246705623425708,0.0,0.03444517535911554,0.03444517535911554,0.013,-4.3428059215206005,3.8,5,8,-5.592776870701208
936,50.47902410161694,29.025034476946786,0.003351265610175916,0.021148676955244746,0.021148676955244746,0.0,0.13839688982868203,0.13839688982868203,0.071,-2.645075401940822,3.8,5,8,-3.8561779307540918
937,87.34593805687858,75.6029005078467,0.00448825795584601,0.0455495879386257,0.0455495879386257,0.0,0.24120038144433525,0.24120038144433525,0.136,-1.995100393246085,3.8,5,8,-3.0889537016699817
938,77.257995572625,54.520486894156356,0.0014310025882444113,0.010339881820648041,0.010339881820648041,0.0,0.07934302613557873,0.07934302613557873,0.036,-3.3242363405260273,3.8,5,8,-4.571746839304883
939,64.58472578846535,34.59021682667683,0.0022067923369211264,0.04171650938169835,0.04171650938169835,0.0,0.22696934477143405,0.22696934477143405,0.134,-2.0099154790312257,3.8,5,8,-3.176858320094433
940,59.040718637225524,47.01353196149645,0.002704129079527596,0.01510932179112363,0.015109321791123629,0.0,0.10694810795902304,0.10694810795902304,0.061,-2.796881414808826,3.8,5,8,-4.192443388474951
941,99.00952092949427,37.77691306923264,0.003020801580667699,0.022258352219906966,0.022258352219906966,0.0,0.143836096280492,0.143836096280492,0.089,-2.419118909249997,3.8,5,8,-3.805037960137609
942,62.79889409250445,27.833936748347554,0.0027788088421534375,0.04521823863101907,0.04521823863101907,0.0,0.23999303264538158,0.23999303264538158,0.153,-1.8773173575897015,3.8,5,8,-3.096254763996211
943,80.54770412766274,58.93686183138379,0.003327440639204858,0.04664619080116457,0.046646190801164576,0.0,0.24516633432215584,0.24516633432215584,0.15,-1.8971199848858813,3.8,5,8,-3.0651640098745006
944,156.04498956143976,54.836580589975036,0.0033194494413471254,0.04502093686261771,0.04502093686261771,0.0,0.23927211159472125,0.23927211159472125,0.153,-1.8773173575897015,3.8,5,8,-3.1006276337996455
945,86.99700072738771,37.57684778205359,0.00015297430981246206,0.04150100263538175,0.04150100263538175,0.0,0.22615158272057267,0.22615158272057267,0.138,-1.9805015938249322,3.8,5,8,-3.182037692148613
946,151.77786443815907,28.895345717283757,0.002926601167550231,0.023735103210177484,0.023735103210177484,0.0,0.15093191561834698,0.15093191561834698,0.06,-2.8134107167600364,3.8,5,8,-3.7408001785502445
947,58.94405390509237,57.9697818527027,0.0011520098485704416,0.004294474824437497,0.004294474824437497,0.0,0.03877986203259556,0.03877986203259556,0.024,-3.7297014486341915,3.8,5,8,-5.4504260070554205
948,114.0522382108071,69.62770392194831,0.0002589728856312161,0.03327716429762409,0.03327716429762409,0.0,0.19339880255263442,0.19339880255263442,0.102,-2.282782465697866,3.8,5,8,-3.4028838740626086
949,104.57831656519312,28.847736270242702,0.0009453669970371742,0.028830740568487948,0.028830740568487948,0.0,0.17428424317720298,0.17428424317720298,0.092,-2.385966701933097,3.8,5,8,-3.5463130802358687
950,75.40411837772983,70.44014327793842,0.004111827124471849,0.049194793119169494,0.049194793119169494,0.0,0.254211591940492,0.254211591940492,0.144,-1.9379419794061366,3.8,5,8,-3.01196749199555
951,71.66505316378252,69.41606697521699,0.0022130459619786333,0.01802842097037398,0.01802842097037398,0.0,0.12256595491277189,0.12256595491277189,0.069,-2.6736487743848776,3.8,5,8,-4.0158058235070175
952,53.61464566385573,26.02695913989347,0.003490855154138608,0.02343852072726737,0.023438520727267365,0.0,0.14951949294136008,0.14951949294136008,0.078,-2.551046452292545,3.8,5,8,-3.753374425169752
953,68.44624264573974,46.39770690762153,0.0013390047794255447,0.02930395596287671,0.029303955962876705,0.0,0.17637109549931027,0.17637109549931027,0.102,-2.282782465697866,3.8,5,8,-3.530032756275088
954,82.26881076730895,66.67447908372749,0.004121411187757219,0.024390169507997668,0.02439016950799767,0.0,0.15402963809185333,0.15402963809185333,0.083,-2.488914671185539,3.8,5,8,-3.713575116881055
955,81.31752544664985,38.34062091636619,0.004048001175774267,0.01708079465708299,0.01708079465708299,0.0,0.11758775872395659,0.11758775872395659,0.051,-2.9759296462578115,3.8,5,8,-4.069800566113656
956,66.80920272092901,27.17021949027275,0.002386796292333601,0.024624472847072254,0.024624472847072254,0.0,0.15513041391617066,0.15513041391617066,0.092,-2.385966701933097,3.8,5,8,-3.704014499378615
957,160.41593066745014,33.97339717122831,0.0019668572409751593,0.04061188120579086,0.04061188120579086,0.0,0.22275711071298288,0.22275711071298288,0.129,-2.047942874620465,3.8,5,8,-3.203694614648619
958,156.61769509866082,42.60876531686684,0.002349707714104736,0.015861008651614866,0.015861008651614866,0.0,0.11105176774719797,0.11105176774719797,0.04,-3.2188758248682006,3.8,5,8,-4.14389146759621
959,182.14782356842895,29.469357901320066,0.004675372172707203,0.03450945613993182,0.03450945613993182,0.0,0.19851047057452115,0.19851047057452115,0.116,-2.1541650878757723,3.8,5,8,-3.366521901488386
960,104.47402576389908,26.157890806436452,0.0024304213399278405,0.020979657145133883,0.02097965714513388,0.0,0.13756002527716155,0.13756002527716155,0.075,-2.5902671654458267,3.8,5,8,-3.86420201813351
961,62.52207756301667,45.63019601669875,0.004858639446104601,0.028547251742161734,0.028547251742161734,0.0,0.17302777544632986,0.17302777544632986,0.101,-2.2926347621408776,3.8,5,8,-3.556194608733781
962,134.67728593733125,27.488515555324117,0.002146568279503274,0.006701565773060298,0.0067015657730602985,0.0,0.05593320602647263,0.05593320602647263,0.015,-4.199705077879927,3.8,5,8,-5.0054140824165305
963,116.92566801059364,91.82534499694121,0.0033427108891110283,0.0047633493674066555,0.0047633493674066555,0.0,0.042257678504634466,0.042257678504634466,0.012,-4.422848629194137,3.8,5,8,-5.346804209568583
964,81.75236716286032,48.005338656343554,0.0020757180050529358,0.041848556513283446,0.041848556513283446,0.0,0.22746945682938455,0.22746945682938455,0.147,-1.9173226922034008,3.8,5,8,-3.173697974558276
965,154.68593343540854,58.38469117148219,0.0019299439311502558,0.013511482314398963,0.013511482314398963,0.0,0.09801816119527404,0.09801816119527404,0.046,-3.079113882493042,3.8,5,8,-4.304215413236136
966,57.9045506078763,33.681931649103745,0.0021245453343178254,0.03411532333009961,0.03411532333009961,0.0,0.19688389999075562,0.19688389999075562,0.118,-2.137070654516472,3.8,5,8,-3.378008631107615
967,124.5150084660766,27.551757964351896,0.002036770645612673,0.009907164493650734,0.009907164493650734,0.0,0.07668295207695423,0.07668295207695423,0.032,-3.4420193761824103,3.8,5,8,-4.614497097348855
968,62.141346625419544,53.09931393934827,0.0003053845619096619,0.021539960919203946,0.021539960919203946,0.0,0.1403256427682155,0.1403256427682155,0.074,-2.6036901857779675,3.8,5,8,-3.837845421591476
969,63.13042250256801,56.453828560844535,0.0028294985150476718,0.012337651182465555,0.012337651182465555,0.0,0.09126386981028241,0.09126386981028241,0.058,-2.8473122684357177,3.8,5,8,-4.395099620399698
970,100.33706022591157,68.91895441578956,0.004794778243705226,0.011801854208025528,0.011801854208025528,0.0,0.08812173680617602,0.08812173680617602,0.043,-3.146555163288575,3.8,5,8,-4.4394986235817795
971,170.8065789505144,91.29502997407162,0.004590460668207124,0.032135303486233585,0.032135303486233585,0.0,0.18859259892504235,0.18859259892504235,0.095,-2.353878387381596,3.8,5,8,-3.4378000561009907
972,119.71810175907079,43.721695874249825,0.0037867496232885604,0.027033406899195665,0.027033406899195662,0.0,0.16623625419020338,0.16623625419020338,0.108,-2.2256240518579173,3.8,5,8,-3.6106818852306466
973,127.88757831510712,45.27905669412652,0.003684332673811381,0.04139910436262291,0.04139910436262291,0.0,0.22576424479122797,0.22576424479122797,0.118,-2.137070654516472,3.8,5,8,-3.184496032137951
974,61.253853529929046,52.73643433239006,0.0027474530057725053,0.042388629545421,0.042388629545421,0.0,0.2295074201048114,0.2295074201048114,0.126,-2.071473372030659,3.8,5,8,-3.1608751238070854
975,90.91582958486092,40.78193407522912,0.00458379758933439,0.013307294109871665,0.013307294109871665,0.0,0.09685555812391788,0.09685555812391788,0.038,-3.270169119255751,3.8,5,8,-4.319442964773164
976,161.15228565480908,48.904568388946885,0.0026190676685011725,0.016114945792984718,0.016114945792984718,0.0,0.11242475340184258,0.11242475340184258,0.043,-3.146555163288575,3.8,5,8,-4.128008127481813
977,110.656208782529,39.24069211109203,0.00029242012978409633,0.014327931661873447,0.014327931661873447,0.0,0.10261743402661586,0.10261743402661586,0.049,-3.0159349808715104,3.8,5,8,-4.245544383786089
978,50.444122439763184,49.683431404069594,0.004832161328116763,0.02036260957614295,0.02036260957614295,0.0,0.1344854761563943,0.1344854761563943,0.082,-2.501036031717884,3.8,5,8,-3.894054923796853
979,137.24386962048453,40.37718384561108,0.003388356469721282,0.04046607210925298,0.04046607210925298,0.0,0.22219724600566013,0.22219724600566013,0.131,-2.0325579557809856,3.8,5,8,-3.207291381655364
980,185.76934969406878,43.54033919199155,0.003938160116484634,0.014030494080973822,0.014030494080973822,0.0,0.10095089306355381,0.10095089306355381,0.044,-3.123565645063876,3.8,5,8,-4.26652216945264
981,197.33742756813365,25.909250687145395,0.0030572911518554923,0.03331579310091503,0.03331579310091503,0.0,0.19356021016703015,0.19356021016703015,0.102,-2.282782465697866,3.8,5,8,-3.4017237271301806
982,129.78207288874577,29.540684431684653,0.004698795939018339,0.009877980673454058,0.009877980673454058,0.0,0.07650247277185952,0.07650247277185952,0.032,-3.4420193761824103,3.8,5,8,-4.617447173389808
983,118.55091570701327,34.04116126062781,0.0016053604434042273,0.027776468544678096,0.027776468544678096,0.0,0.16958727907877297,0.16958727907877297,0.089,-2.419118909249997,3.8,5,8,-3.5835660719584648
984,89.15495195389654,30.64908126212249,0.0009375883718621567,0.021489094619977184,0.021489094619977184,0.0,0.1400755823826197,0.1400755823826197,0.06,-2.8134107167600364,3.8,5,8,-3.8402096995094452
985,142.8564282956049,86.80976811991273,0.0005122255450709759,0.020262091470410654,0.020262091470410654,0.0,0.13398170690352096,0.13398170690352096,0.065,-2.7333680090865,3.8,5,8,-3.8990035539787145
986,57.454473279959146,25.347566027749274,0.003342421544955387,0.0305200226563628,0.0305200226563628,0.0,0.18167481827477097,0.18167481827477097,0.087,-2.4418471603275536,3.8,5,8,-3.4893723302213724
987,62.67831181068811,30.99365395808762,0.00021616799285814007,0.04191241307902579,0.04191241307902579,0.0,0.2277110463575414,0.2277110463575414,0.15,-1.8971199848858813,3.8,5,8,-3.172173241059503
988,193.10442071446207,30.16440590599044,0.0012342285474499608,0.043552066673399774,0.043552066673399774,0.0,0.23385727149192512,0.23385727149192512,0.139,-1.973281345851445,3.8,5,8,-3.133798121622451
989,180.61623727193628,44.72814293751749,0.0003480501141184632,0.002930199850948151,0.0029301998509481514,0.0,0.028170091375961916,0.028170091375961916,0.009,-4.710530701645918,3.8,5,8,-5.832684649764529
